sample_id,condition,algorithm,dataset_id,seed,outcome,review_applicable,status,verdict,attempt_count,record_path,record_sha256
review_004400,noise001,tpsr,Vladislavleva-4,522,simplified,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_004400.json,b4495bb055ee1a04139adb8b416b042f83ce34ed60056ba58ad1c38b18f8e147
review_004401,noise001,udsr,Keijzer-11,520,simplified,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_004401.json,23f9be5693d3fa60518c0e5db77982634a5a2d57fbf2b31555adbd6c5a3373b9
review_004402,noise001,udsr,Keijzer-2,520,unchanged,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_004402.json,b5092d90d5dc1e0f77fda6edb9b10b0917059c0218b5bb910b4a55b36587892f
review_004403,noise001,udsr,Korns-2,520,unchanged,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_004403.json,78c82d305441bb80c617204c718824b0e3ebcf02553b031deaf4c543117bee2d
review_004404,noise001,udsr,Korns-4,520,unchanged,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_004404.json,662828caeef471d92d6bcc2310fffa46a27fd7a2e79a0540838a2692c9722d7d
review_004405,noise001,udsr,BPG3,520,unchanged,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_004405.json,b7ae0daf76817d2c7a4c9855ab9324e272315f795e59ee234b7b8a17dc8ecc64
review_004406,noise001,udsr,BPG5,520,simplified,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_004406.json,d9c1753ee45f450277c79617c1061808fbbbc7f805b9e01745a1c457c9aeb4cc
review_004407,noise001,udsr,BPG9,520,simplified,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_004407.json,ecd542a05fc203caace2165e7ac97c1b1f039a2928063f85d76affb695a5a5b4
review_004408,noise001,udsr,CRK0,520,simplified,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_004408.json,4e9539b33969a0b7de0df1d59cecb0a120be498f4128ca9c5029598d2f363a37
review_004409,noise001,udsr,CRK10,520,simplified,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_004409.json,2a1085381af0b02c99e4780842d1f08fda2c21c88d161242f6cfd24873518df6
review_004410,noise001,udsr,CRK11,520,simplified,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_004410.json,6a1354d164bd02fed0db1cdc6e8c856651bae9371c9377f3f8705e9591530273
review_004411,noise001,udsr,CRK33,520,simplified,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_004411.json,14caeacbe473c0d24feaffda7b4d3149be1d0706b4bdaa6f6ebabf448991e59f
review_004412,noise001,udsr,CRK34,520,unchanged,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_004412.json,1c562b633051d0b38c72a8e86f9368bc74ebc4fcc2551a69fc4d379e47bdc26d
review_004413,noise001,udsr,I.11.19_4_0,520,unchanged,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_004413.json,5c6b6507668893fb4c7ed88f30eb572d7831c163b1978e3df78c8c31ab44b2f4
review_004414,noise001,udsr,II.11.27_1_0,520,simplified,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_004414.json,f6496bd9125836120dd237bb1b5fa77c1432639b157ba635320ed82b8d25aeb6
review_004415,noise001,udsr,II.34.2_1_0,520,simplified,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_004415.json,3e92f4228772a83a4f3939fd181edaae61c22c83d36e2535e3faf2b6a27f295f
review_004416,noise001,udsr,II.6.15b_3_0,520,unchanged,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_004416.json,02083a83efd248fd39898226b96c41f456d9003f000332ebf7c6302491ec9df7
review_004417,noise001,udsr,III.21.20_3_0,520,unchanged,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_004417.json,cd51d3deee7215fbf71053957a210aa3bbc9301c155b85e75d54f485dec483fa
review_004418,noise001,udsr,MatSci21,520,simplified,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_004418.json,00ec8564eea54f5573034c8c50eb9a35e56a2a5c8b9fa88038bf8c48cad0c27f
review_004419,noise001,udsr,PO19,520,unchanged,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_004419.json,2910d2375e1522a9d495be1807c52c0e2aef912ce389cf0f068d64ba6dee1a1c
review_004420,noise001,udsr,PO41,520,simplified,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_004420.json,37c81270bd8daf4524655f5ad4c2da7469dfb59b60da887c14ee369e6fa9bb98
review_004421,noise001,udsr,Nguyen-12,520,unchanged,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_004421.json,79237f59111edd57bb2dd77388c458e3ad295b9dd4cb71cd6a8d6acd9050b5a2
review_004422,noise001,udsr,Nguyen-6,520,unchanged,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_004422.json,f46a60dd0a29b8fe7d0e11fa2a6ac5a28c8052437138e6d726e6dcf3ba7c63ef
review_004423,noise001,udsr,Nguyen-9,520,simplified,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_004423.json,f76a8a9f393ab89ca7778d987cc976c2bafc1197f524fbb5029e1112c8837b34
review_004424,noise001,udsr,feynman_II_15_4,520,unchanged,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_004424.json,55045a1feb97fbe210706002f2be8185bc663912667a84ea1c21bbec1bccd71e
review_004425,noise001,udsr,feynman_I_12_11,520,unchanged,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_004425.json,27356f411d6a55fb48932c568528abdbabef7fd38cfc94d7b6f034d04d51549b
review_004426,noise001,udsr,feynman_I_27_6,520,simplified,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_004426.json,62ba562fc8a7010fd1e548f40005f4b20b196cda94b77cd1555eaa9f7306545d
review_004427,noise001,udsr,feynman_test_15,520,unchanged,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_004427.json,20fa4c121eb3627e51cb9f044bc71f4fb9d64112179be37b498aa6c36fdd9665
review_004428,noise001,udsr,strogatz_barmag1,520,unable,False,non_applicable,,0,,
review_004429,noise001,udsr,strogatz_barmag2,520,simplified,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_004429.json,677ec2c5f363999d610324f08072ecac48775f6d38c0c018cc3a192aba02fecd
review_004430,noise001,udsr,strogatz_predprey2,520,unchanged,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_004430.json,1537833200b47834c83cc1f3bcc5c89d2901758f13a58f3c56b4b663a4d1ce3f
review_004431,noise001,udsr,strogatz_shearflow1,520,unchanged,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_004431.json,3d6ab9d097b33e6b0f4d3f400ed4f64f5394229610b98cb9956721639d84bb9a
review_004432,noise001,udsr,strogatz_vdp1,520,unchanged,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_004432.json,f9bebfb5dd9ddb8c3e821fbbd1337f19a33099b626d27033fe80524f81ffbfd2
review_004433,noise001,udsr,first_principles_hubble,520,simplified,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_004433.json,d6c70cb929b928f1e912c7362cb81cbb315fdf31d6e82f72e6ac429c17e903ee
review_004434,noise001,udsr,first_principles_leavitt,520,unchanged,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_004434.json,2dfd20800ae6449b62f2c1324a90cb83fc0704fc5fcb53d0cbea55d127dd701f
review_004435,noise001,udsr,feynman-ii.4.23,520,unchanged,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_004435.json,cd43f3b388bce10961c1eb1251ce042f24b7fb2521b04223c8122de0a699ca68
review_004436,noise001,udsr,feynman-iii.7.38,520,simplified,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_004436.json,82e5b68d485d90f8e4befd4bfa948c86b41cbf13cd90abc3e0ca281b00880890
review_004437,noise001,udsr,feynman-i.18.16,520,unchanged,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_004437.json,38f888d1fa1aef4891289dd2ffe63f22a0aad1a2ef34362378cbfd2180fc42ee
review_004438,noise001,udsr,feynman-ii.27.18,520,unchanged,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_004438.json,ad6d151d164cb5cb0a70fcbfefa25dd7ed787ba731a4c58e6ba013303346c9ed
review_004439,noise001,udsr,feynman-ii.34.11,520,unchanged,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_004439.json,2791171b7a387abe819cd4176fb82e9f45c22565a3a21589ffb8ce4fa971da50
review_004440,noise001,udsr,feynman-i.29.16,520,unchanged,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_004440.json,f12aa538086c186dab1426d03c1cced4af8539b3ed8c9c357eff379ae4a6583f
review_004441,noise001,udsr,feynman-bonus.20,520,unchanged,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_004441.json,d4ee8504c9a33bf6215723474a87f02642e416ad831c86d60e61c3f0b85fb715
review_004442,noise001,udsr,feynman-i.15.3t,520,simplified,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_004442.json,1882e2cdb1528ecd09de2f5766ed58f98df14b89ae2d2771a5c8299215803d42
review_004443,noise001,udsr,feynman-i.39.22,520,simplified,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_004443.json,8b31409ca672e7558a481b19e6a10c197d987f8394282c2a8a08dfabf62ec390
review_004444,noise001,udsr,feynman-iii.10.19,520,unchanged,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_004444.json,08dc60c50bae8ff95d29c2cbb0e1c15a1b4db069107c44bb63c884251dec34a9
review_004445,noise001,udsr,feynman-i.13.12,520,unchanged,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_004445.json,e847582390b00dba017ce0a83967ab416a6f1639e8a259c065b9e743a88f17fd
review_004446,noise001,udsr,feynman-i.32.5,520,unchanged,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_004446.json,a48df84f549af73dfb7b0a9ba10b7d6822bec5ee1786378fb32509e33f027bee
review_004447,noise001,udsr,feynman-i.43.31,520,unchanged,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_004447.json,3ee45ad34c464d8458e664d2f33f4ea8a647c0341ddff520694b46c6b36f1aa4
review_004448,noise001,udsr,feynman-i.11.19,520,unchanged,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_004448.json,d0d061bc61a717292dae72f053082a9ca785dc4a61b91c443745eec0810a694c
review_004449,noise001,udsr,feynman-ii.34.2a,520,simplified,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_004449.json,d5972e7cb0fb46a9a410e05e3123475dbd30351c384faa4d83fbfc81e9b0e8fe
review_004450,noise001,udsr,Vladislavleva-4,520,unchanged,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_004450.json,0e9f86cfaf30d7ec4292330b10a36d83dbb7afab96a66788335ba8a52d409be3
review_004451,noise001,udsr,Keijzer-11,521,simplified,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_004451.json,4785119eabcdf42e5405b3a9648a9e9a5ae98b257b78fb57c8110c9af8420134
review_004452,noise001,udsr,Keijzer-2,521,simplified,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_004452.json,91006bf52c34af05a48b04bac18860e1b6e1d4a6b8c2b61958aaffdf8ff7f0b1
review_004453,noise001,udsr,Korns-2,521,unchanged,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_004453.json,9d9bb3a4c6fde545fd04be7a961a1900c29b297e2b2d570482878b8f36ba809d
review_004454,noise001,udsr,Korns-4,521,unchanged,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_004454.json,1d2c02b433f0adbf754597d777e9ef073fd95c73d66675257c601042130172f6
review_004455,noise001,udsr,BPG3,521,unchanged,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_004455.json,5596d14cc7284d861b0bad1787dcafd8c6d141cc6c1bbc5c6dc0a17354e2d7e6
review_004456,noise001,udsr,BPG5,521,unchanged,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_004456.json,f44bc3e40987bd892b9beedafd825b0d5916e4387871a70758cba544ff003c15
review_004457,noise001,udsr,BPG9,521,simplified,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_004457.json,fc70be70a03c33d597b2ecec8be8b6df37edf215ea433fd8fb68ac5536fb15ba
review_004458,noise001,udsr,CRK0,521,simplified,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_004458.json,43a421feb7d423ce4a6fb65db39c7d84827b254cee79a5bc43d32ddd73792903
review_004459,noise001,udsr,CRK10,521,unchanged,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_004459.json,c4b36b0260260c3a078a1ab916d26a93ef94427852dcfc8f05c9d529a6c00d82
review_004460,noise001,udsr,CRK11,521,unchanged,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_004460.json,f200f6f76bb452928e0f3ab9abe4407340194100f6020d521f4a4f724a458f01
review_004461,noise001,udsr,CRK33,521,simplified,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_004461.json,97165390b7f9741f2e985e22d35b5caf583ad25bdb44828a56e558721e7cff3f
review_004462,noise001,udsr,CRK34,521,simplified,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_004462.json,c37a4484a931878699cabacc67d9e8392707c21339453e76c97941d095800406
review_004463,noise001,udsr,I.11.19_4_0,521,simplified,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_004463.json,4b22a2c8d3cdd23338a0cecfdbb3eda867f8b695f2df79f99f3cf3f94248ac58
review_004464,noise001,udsr,II.11.27_1_0,521,unchanged,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_004464.json,49d2c2ce6bfa5da0292dc13e3fd14ff4c3f3d4846f978ebacdd2a6745e035aba
review_004465,noise001,udsr,II.34.2_1_0,521,unchanged,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_004465.json,24a11b9b07f9bd58130a0ac9ea20a7c649e133a3ce696244fbc432be7fbd163a
review_004466,noise001,udsr,II.6.15b_3_0,521,unchanged,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_004466.json,53c5886d069bac565f12dede7fc197e3646b19404321793b8a335cf3935b990d
review_004467,noise001,udsr,III.21.20_3_0,521,unchanged,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_004467.json,1b9eac58bf7be8c1aa14f7f5c2f5b2b4d406df225b54095f11da1af5952bff57
review_004468,noise001,udsr,MatSci21,521,unchanged,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_004468.json,ad6dca5045287bf3c63012c310407013700a781d9880ab6b0e2c89e24b6eec3c
review_004469,noise001,udsr,PO19,521,unchanged,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_004469.json,8f5be9be8c1b52ccbc366288715aa40d02f2eaa2cd9388653137e2a3643edaa1
review_004470,noise001,udsr,PO41,521,simplified,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_004470.json,0e43a319f5b5095840fc4a79124815906d6b525a9606c0ddc11999ffc74f0c0a
review_004471,noise001,udsr,Nguyen-12,521,simplified,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_004471.json,6430068f399e7a4703f80a639be435f9230f2b766955d87be73f1b68f6f6e0a6
review_004472,noise001,udsr,Nguyen-6,521,simplified,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_004472.json,4700da5af7d61581c2c6f0939bf7cf4fffdd4cce774bcda131de5df790087e2a
review_004473,noise001,udsr,Nguyen-9,521,simplified,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_004473.json,ca89e476197b75944a292befaf4c76563640a9e6039eee83881aed2d66b65605
review_004474,noise001,udsr,feynman_II_15_4,521,unchanged,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_004474.json,83951abc479b7e42eb1dacfe937d12078913eef45788fb611484efd4beaac7bf
review_004475,noise001,udsr,feynman_I_12_11,521,unchanged,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_004475.json,caa66a43028d81b2bc7c79ab3ae146d3113f7800fc34f94ec4fbd01f80aab06d
review_004476,noise001,udsr,feynman_I_27_6,521,simplified,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_004476.json,58e3733cd41da082da676e2a11a881d729543df861023b5c408ba78d45614a53
review_004477,noise001,udsr,feynman_test_15,521,unchanged,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_004477.json,38aac8ac958063b0d19f91948b53b695113fb9a126c3ab8f9c02506b96820d95
review_004478,noise001,udsr,strogatz_barmag1,521,simplified,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_004478.json,c6bda887eff4b3e8cd59f30bf954d8822d5cb564c23f0eae1ce16e83decbc76f
review_004479,noise001,udsr,strogatz_barmag2,521,simplified,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_004479.json,9f86f59c0b840c4e32dd46697ba2bffb0bb99fd0d2b6fbbc68de0126e673d600
review_004480,noise001,udsr,strogatz_predprey2,521,simplified,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_004480.json,92bfea6e8a7fd89c6720b0013ba91ec46481c5b9f62f2ae2fd0506d2fc57f726
review_004481,noise001,udsr,strogatz_shearflow1,521,unchanged,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_004481.json,00acce01a88cce46a4a5ee7ad3e810ad26c8c45e2a3b6fbc640047df9800e2a2
review_004482,noise001,udsr,strogatz_vdp1,521,simplified,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_004482.json,f2ab271647af51dbaf61fb4b6a40a1f13632c6a98bee2d31519102b06ae9215b
review_004483,noise001,udsr,first_principles_hubble,521,simplified,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_004483.json,48670720c2efcc19e9996ac3e130c912771a67a7a64ab8bf528c70826f11b556
review_004484,noise001,udsr,first_principles_leavitt,521,unchanged,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_004484.json,437658e2f89ae5ff7d3022d715af8575bd9da5d0ab14840f1323897c37940dac
review_004485,noise001,udsr,feynman-ii.4.23,521,simplified,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_004485.json,d68cacb576e746c5073fbcb9096e61342ca10a4d9413f6c81d9f011a015a20b5
review_004486,noise001,udsr,feynman-iii.7.38,521,simplified,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_004486.json,4c9939dc1da82aac0502bf83e6f080d9c7b70cf5eb3731120de7dd490378d98e
review_004487,noise001,udsr,feynman-i.18.16,521,simplified,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_004487.json,afc1fcc8217cc10651ef2a5317876d4dd8de05b908226d7e36cb98c33d15f74f
review_004488,noise001,udsr,feynman-ii.27.18,521,unchanged,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_004488.json,ac249eea250c8c483fc31a8939d74d33f6e2b4f0b6475089bad9c59773d4e193
review_004489,noise001,udsr,feynman-ii.34.11,521,simplified,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_004489.json,0c0b05f835732fe15cec187bf52694c9d3bae99317a4442a7a1aa59741bd5782
review_004490,noise001,udsr,feynman-i.29.16,521,simplified,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_004490.json,0f07797cf3b58aa3642dce549c192c17d29f95bfb07dd75006e96bcd2915f77a
review_004491,noise001,udsr,feynman-bonus.20,521,unchanged,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_004491.json,e1aad62719188463c110ee563d14d8cc42164c4fc5a73cfa6f216778c1e094a8
review_004492,noise001,udsr,feynman-i.15.3t,521,simplified,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_004492.json,c4414a6d52c4196a88af817cfbd061ec0ec65d6f8b3b606d55226b3b6903388f
review_004493,noise001,udsr,feynman-i.39.22,521,simplified,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_004493.json,548e96880c571531ffc01380a441e1e7770c383e89453125af8abf3209f524ab
review_004494,noise001,udsr,feynman-iii.10.19,521,unchanged,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_004494.json,14f1624c8a483e68896c4896b4eb607d3bc4c300536fa56c791729160eb4466b
review_004495,noise001,udsr,feynman-i.13.12,521,unchanged,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_004495.json,4043d9731893220b94b711bb0ad6ea96eff68224824c96ae76e1c0aaa3677741
review_004496,noise001,udsr,feynman-i.32.5,521,unchanged,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_004496.json,87c8752f36606429afb1fe9fd487777606499da5fcecd714cfcd64d208fc2965
review_004497,noise001,udsr,feynman-i.43.31,521,unchanged,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_004497.json,a1274dd8c8c2c0258eb4e082de8ffa2d631a7f9a8a55f86e561ea65a07f2694b
review_004498,noise001,udsr,feynman-i.11.19,521,unchanged,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_004498.json,10f7487451effc16cd11bfda9a856f46ed14b20abc3926bdb0032b7dc2220c63
review_004499,noise001,udsr,feynman-ii.34.2a,521,unchanged,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_004499.json,8e01636eb5b9a0f9d1192240dbc9c3073886c5d6f4599a178853aa6b1c56f300
review_004500,noise001,udsr,Vladislavleva-4,521,unchanged,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_004500.json,0af9e8ce6f42cf7f53d3dd12cd1cf76dd0f1a0915cfa48405bfcb9e36e605556
review_004501,noise001,udsr,Keijzer-11,522,unchanged,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_004501.json,7015fb2e40e7a1becb5c217721f780d479a084e749348184ed7a587ae1f4ebdf
review_004502,noise001,udsr,Keijzer-2,522,unchanged,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_004502.json,d6c5b302acec3ac72468ec5993091001603363a5c2bbf0dde2bcc486561f660b
review_004503,noise001,udsr,Korns-2,522,unchanged,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_004503.json,edc9c96422e2e459ac4af553a4117e09266ab612f678f143540c36341d3f5fe8
review_004504,noise001,udsr,Korns-4,522,unchanged,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_004504.json,21e849d5ca178f426ba862c8969a00ef2ec9fc246b0728de5923a50ee7e557e9
review_004505,noise001,udsr,BPG3,522,simplified,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_004505.json,48d9ae19e24d73afc72b93693e629cb754ad524aaa454676a744cccd03f57c1d
review_004506,noise001,udsr,BPG5,522,unchanged,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_004506.json,cd57dfc95b88d960289ff096cd31a538845420e31caa4d8b342f7e5c956be3a0
review_004507,noise001,udsr,BPG9,522,unchanged,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_004507.json,7b226895581d7ebd03ed360429d2fea4725f544f12e058159321e544fd4050e6
review_004508,noise001,udsr,CRK0,522,simplified,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_004508.json,63c021b0f65b9089f0d4e3b86e83ab6e405272f76145d38383fc4dfa329af610
review_004509,noise001,udsr,CRK10,522,unchanged,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_004509.json,86a92c4ed1928fdc0ae86edb682110b7b5fc9ff5eaf4c09ba76eb8d4f138f2f4
